Scenario,lambda,env.beta,seed,sigma2x,kappa,nsamp,npres,uns_nsamp,Model,MAE,correlation,worst,best,tot_cpu,sim
Unbiased,-3,1.2,827198,1,0.05,100,6,127,jointcov,0.395885259,0.873225854,"1, 61, 141, 181, 201, 221, 261, 281, 301, 361, 121, 161, 241, 321, 341, 21, 81, 101, 381, 41","21, 41, 61, 81, 101, 121, 161, 201, 321, 1, 141, 181, 221, 241, 261, 281, 301, 341, 361",48.58198333,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,covariate,0.518945737,0.828313761,"21, 41, 101, 121, 161, 181, 201, 241, 261, 281, 341, 361, 221, 301, 321, 1, 61, 141, 381","1, 61, 141, 321, 381, 81, 121, 181, 221, 241, 281, 301, 361, 101, 161, 201, 261, 341, 21, 41",18.9111166,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,covariatebias,0.518951634,0.828288592,"21, 41, 101, 121, 161, 181, 201, 241, 261, 281, 341, 361, 221, 301, 321, 1, 61, 141, 381","1, 61, 141, 321, 381, 81, 121, 181, 221, 241, 281, 301, 361, 101, 161, 201, 261, 341, 21, 41",19.02694869,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,correlation_str,0.422388171,0.855817433,"1, 21, 61, 101, 121, 141, 181, 201, 221, 261, 281, 361, 41, 241, 301, 321, 341, 161, 381, 81","21, 61, 81, 161, 321, 341, 361, 381, 1, 41, 101, 121, 181, 201, 221, 241, 261, 281, 301",43.65890622,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,correlation_uns,0.396275442,0.87810118,"1, 61, 141, 181, 221, 261, 281, 301, 361, 121, 161, 201, 241, 321, 341, 21, 101, 41, 381","21, 41, 61, 161, 201, 261, 281, 321, 341, 1, 101, 141, 221, 81, 121, 181, 301, 361",43.65890622,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,correlationbias_str,0.422373617,0.855815866,"1, 21, 61, 101, 121, 141, 181, 201, 221, 261, 281, 361, 41, 241, 301, 321, 341, 161, 381, 81","21, 61, 81, 161, 321, 341, 361, 381, 1, 41, 101, 121, 181, 201, 221, 241, 261, 281, 301",49.65949702,15
Unbiased,-3,1.2,827198,1,0.05,100,6,127,correlationbias_uns,0.396292618,0.878075374,"1, 61, 141, 181, 221, 261, 281, 301, 361, 121, 161, 201, 241, 321, 341, 21, 101, 41, 381","21, 41, 61, 161, 201, 261, 281, 321, 341, 1, 101, 141, 221, 81, 121, 181, 301, 361",49.65949702,15
Unbiased,-3,1.2,342156,1,0.05,100,26,593,structured,0.528228532,0.195580219,"61, 121, 141, 201, 221, 241, 281, 301, 321, 381, 1, 81, 101, 161, 181, 261, 341, 21","21, 41, 81, 101, 141, 261, 341, 361, 381, 1, 61, 201, 221, 241, 281, 301, 121, 161, 181",91.06866646,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,unstructured,1.61808446,0.832672178,"1, 21, 41, 61, 101, 121, 141, 201, 281, 321, 381, 81, 221, 181, 241, 161, 341, 361","1, 21, 81, 101, 241, 261, 321, 341, 161, 181, 381, 61, 141, 361, 41, 121, 301",42.70749831,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,joint,0.297842105,0.833192819,"1, 21, 61, 101, 121, 141, 241, 321, 341, 381, 81, 161, 181, 201, 261, 281, 361","1, 41, 81, 161, 181, 201, 221, 261, 281, 301, 381, 241, 361, 21, 61, 101, 321, 341",62.45324516,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,unstructuredcov,1.618093275,0.83267214,"1, 21, 41, 61, 101, 121, 141, 201, 281, 321, 381, 81, 221, 181, 241, 161, 341, 361","1, 21, 81, 101, 241, 261, 321, 341, 161, 181, 381, 61, 141, 361, 41, 121, 301",42.44055247,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,jointcov,0.297840436,0.833197136,"1, 21, 61, 101, 121, 141, 241, 321, 341, 381, 81, 161, 181, 201, 261, 281, 361","1, 41, 81, 161, 181, 201, 221, 261, 281, 301, 381, 241, 361, 21, 61, 101, 321, 341",63.27999878,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,covariate,0.500187412,0.349420015,"61, 121, 141, 201, 221, 241, 281, 301, 321, 381, 1, 81, 101, 161, 181, 261, 341, 21, 361","1, 21, 41, 81, 101, 221, 241, 261, 321, 341, 361, 141, 281, 381, 161, 121, 201, 301",17.37009382,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,covariatebias,0.500183189,0.349427767,"61, 121, 141, 201, 221, 241, 281, 301, 321, 381, 1, 81, 101, 161, 181, 261, 341, 21, 361","1, 21, 41, 81, 101, 221, 241, 261, 321, 341, 361, 141, 281, 381, 161, 121, 201, 301",17.50110364,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,correlation_str,0.298950875,0.834812521,"1, 21, 101, 121, 201, 241, 281, 321, 61, 81, 141, 161, 181, 261, 341, 381, 361","1, 21, 41, 81, 141, 161, 181, 221, 241, 361, 381, 301, 101, 261, 341, 201, 281, 321",71.4831121,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,correlation_uns,0.290554729,0.839728154,"1, 21, 101, 121, 241, 321, 341, 81, 141, 161, 181, 201, 261, 281, 381, 61, 361","1, 41, 81, 141, 161, 181, 201, 221, 261, 281, 301, 361, 381, 241, 21, 61, 101, 341, 321",71.4831121,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,correlationbias_str,0.298941505,0.834817053,"1, 21, 101, 121, 201, 241, 281, 321, 61, 81, 141, 161, 181, 261, 341, 381, 361","1, 21, 41, 81, 141, 161, 181, 221, 241, 361, 381, 301, 101, 261, 341, 201, 281, 321",68.32655883,16
Unbiased,-3,1.2,342156,1,0.05,100,26,593,correlationbias_uns,0.29055617,0.839727214,"1, 21, 101, 121, 241, 321, 341, 81, 141, 161, 181, 201, 261, 281, 381, 61, 361","1, 41, 81, 141, 161, 181, 201, 221, 261, 281, 301, 361, 381, 241, 21, 61, 101, 341, 321",68.32655883,16
Unbiased,-3,1.2,190828,1,0.05,100,19,501,structured,0.749962496,0.192001827,"1, 81, 221, 301, 321, 341, 381, 61, 161, 241, 261, 21, 121, 201, 281, 101, 141, 361","61, 101, 141, 181, 221, 261, 281, 301, 361, 381, 41, 81, 121, 201, 321, 341, 21, 161, 1",19.11260533,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,unstructured,1.632189085,0.911284621,"1, 21, 41, 81, 101, 121, 161, 181, 201, 241, 61, 261, 301, 321, 341, 381, 141, 221, 361","61, 221, 301, 321, 341, 361, 381, 1, 21, 41, 81, 141, 161, 241, 101, 121, 201, 281, 181, 261",40.93047094,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,joint,0.291213988,0.913248959,"21, 41, 121, 161, 221, 241, 301, 321, 341, 361, 381, 1, 201, 81, 261, 61, 141","1, 21, 61, 101, 121, 141, 201, 221, 241, 301, 321, 361, 41, 81, 181, 381, 161, 261, 281, 341",62.34280634,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,unstructuredcov,1.63219777,0.911286289,"1, 21, 41, 81, 101, 121, 161, 181, 201, 241, 61, 261, 301, 321, 341, 381, 141, 221, 361","61, 221, 301, 321, 341, 361, 381, 1, 21, 41, 81, 141, 161, 241, 101, 121, 201, 281, 181, 261",40.80670333,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,jointcov,0.291216262,0.913246467,"21, 41, 121, 161, 221, 241, 301, 321, 341, 361, 381, 1, 201, 81, 261, 61, 141","1, 21, 61, 101, 121, 141, 201, 221, 241, 301, 321, 361, 41, 81, 181, 381, 161, 261, 281, 341",62.04542518,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,covariate,0.599280142,0.710729742,"1, 41, 121, 221, 241, 301, 321, 341, 381, 21, 61, 141, 161, 201, 261, 281, 361, 81, 101, 181","61, 101, 141, 181, 221, 261, 281, 301, 361, 381, 1, 41, 121, 201, 341, 21, 161, 241, 321, 81",17.04149938,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,covariatebias,0.599265968,0.710731444,"1, 41, 121, 221, 241, 301, 321, 341, 381, 21, 61, 141, 161, 201, 261, 281, 361, 81, 101, 181","61, 101, 141, 181, 221, 261, 281, 301, 361, 381, 1, 41, 121, 201, 341, 21, 161, 241, 321, 81",16.95196366,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,correlation_str,0.303039136,0.914768318,"41, 121, 221, 301, 321, 341, 361, 381, 1, 21, 61, 81, 161, 201, 241, 261, 141, 281","81, 121, 141, 161, 181, 201, 221, 261, 281, 301, 321, 361, 1, 21, 41, 101, 381, 61, 341",53.94206882,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,correlation_uns,0.288203502,0.915470967,"21, 41, 121, 161, 221, 241, 301, 321, 341, 361, 381, 1, 81, 201, 261, 61, 141","1, 61, 101, 121, 141, 201, 221, 241, 301, 321, 361, 21, 41, 81, 181, 381, 161, 261, 281, 341",53.94206882,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,correlationbias_str,0.303037379,0.914768442,"41, 121, 221, 301, 321, 341, 361, 381, 1, 21, 61, 81, 161, 201, 241, 261, 141, 281","81, 121, 141, 161, 181, 201, 221, 261, 281, 301, 321, 361, 1, 21, 41, 101, 381, 61, 341",54.15039539,17
Unbiased,-3,1.2,190828,1,0.05,100,19,501,correlationbias_uns,0.288203632,0.915470924,"21, 41, 121, 161, 221, 241, 301, 321, 341, 361, 381, 1, 81, 201, 261, 61, 141","1, 61, 101, 121, 141, 201, 221, 241, 301, 321, 361, 21, 41, 81, 181, 381, 161, 261, 281, 341",54.15039539,17
Unbiased,-3,1.2,995466,1,0.05,100,18,344,structured,0.659818062,0.841459319,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 261, 281, 301, 361","61, 101, 141, 181, 241, 281, 321, 341, 361, 21, 41, 81, 121, 161, 201, 261, 381, 1, 221, 301",17.0399096,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,unstructured,1.60430433,0.918962419,"21, 41, 101, 121, 181, 241, 321, 341, 141, 221, 261, 161, 1, 61, 281","141, 221, 281, 301, 361, 381, 1, 21, 41, 61, 121, 161, 201, 241, 81, 101, 321",37.39390564,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,joint,0.367424489,0.915594869,"21, 41, 101, 121, 141, 221, 301, 361, 381, 61, 161, 201, 261, 1, 241, 321, 341","61, 81, 161, 181, 201, 241, 261, 321, 341, 361, 41, 101, 141, 221, 301, 381, 21, 281, 121",52.48939753,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,unstructuredcov,1.60431088,0.918961758,"21, 41, 101, 121, 181, 241, 321, 341, 141, 221, 261, 161, 1, 61, 281","141, 221, 281, 301, 361, 381, 1, 21, 41, 61, 121, 161, 201, 241, 81, 101, 321",36.25426245,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,jointcov,0.367425773,0.915593828,"21, 41, 101, 121, 141, 221, 301, 361, 381, 61, 161, 201, 261, 1, 241, 321, 341","61, 81, 161, 181, 201, 241, 261, 321, 341, 361, 41, 101, 141, 221, 301, 381, 21, 281, 121",53.32413769,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,covariate,0.610918522,0.864156341,"1, 21, 61, 81, 101, 121, 141, 161, 181, 201, 221, 261, 281, 301, 321, 361, 381, 41","61, 101, 121, 141, 181, 221, 241, 281, 301, 321, 341, 361, 381, 1, 21, 41, 81, 161, 261, 201",24.64012933,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,covariatebias,0.610929899,0.864156696,"1, 21, 61, 81, 101, 121, 141, 161, 181, 201, 221, 261, 281, 301, 321, 361, 381, 41","61, 101, 121, 141, 181, 221, 241, 281, 301, 321, 341, 361, 381, 1, 21, 41, 81, 161, 261, 201",22.70476723,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,correlation_str,0.381526838,0.918579652,"1, 21, 41, 61, 141, 181, 201, 221, 281, 301, 361, 381, 161, 241, 261, 341, 101, 321","21, 121, 241, 321, 41, 101, 141, 181, 261, 281, 341, 361, 381, 81, 161, 201, 221, 301",63.06178761,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,correlation_uns,0.372337649,0.921009924,"21, 41, 121, 141, 221, 281, 301, 361, 381, 1, 61, 161, 201, 241, 101, 321, 341","1, 61, 81, 101, 121, 161, 181, 201, 241, 261, 281, 361, 41, 141, 221, 301, 321, 341, 381, 21",63.06178761,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,correlationbias_str,0.381496331,0.918578832,"1, 21, 41, 61, 141, 181, 201, 221, 281, 301, 361, 381, 161, 241, 261, 341, 101, 321","21, 121, 241, 321, 41, 101, 141, 181, 261, 281, 341, 361, 381, 81, 161, 201, 221, 301",56.91544032,18
Unbiased,-3,1.2,995466,1,0.05,100,18,344,correlationbias_uns,0.372305958,0.921009012,"21, 41, 121, 141, 221, 281, 301, 361, 381, 1, 61, 161, 201, 241, 101, 321, 341","1, 61, 81, 101, 121, 161, 181, 201, 241, 261, 281, 361, 41, 141, 221, 301, 321, 341, 381, 21",56.91544032,18
Unbiased,-3,1.2,661157,1,0.05,100,17,412,structured,0.544087954,0.878797082,"1, 21, 81, 101, 121, 221, 241, 301, 321, 341, 381, 61, 141, 181, 201, 281, 261","1, 21, 41, 81, 101, 141, 161, 181, 201, 221, 261, 281, 301, 361, 241, 321, 341, 381, 121",94.55810738,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,unstructured,1.642689375,0.941435978,"1, 61, 101, 181, 221, 261, 301, 341, 361, 161, 241, 21, 41, 381, 81, 201, 321","121, 201, 221, 241, 301, 321, 341, 1, 21, 41, 81, 101, 161, 181, 381, 61, 141",36.21804905,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,joint,0.332189843,0.943940818,"1, 61, 121, 221, 241, 301, 321, 341, 21, 41, 81, 101, 161, 181, 201, 261, 361, 141, 381","1, 41, 81, 101, 141, 181, 201, 281, 301, 341, 361, 21, 61, 121, 161, 221, 381, 241, 321",54.31527352,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,unstructuredcov,1.642698511,0.941435485,"1, 61, 101, 181, 221, 261, 301, 341, 361, 161, 241, 21, 41, 381, 81, 201, 321","121, 201, 221, 241, 301, 321, 341, 1, 21, 41, 81, 101, 161, 181, 381, 61, 141",36.2670877,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,jointcov,0.332192554,0.94393919,"1, 61, 121, 221, 241, 301, 321, 341, 21, 41, 81, 101, 161, 181, 201, 261, 361, 141, 381","1, 41, 81, 101, 141, 181, 201, 281, 301, 341, 361, 21, 61, 121, 161, 221, 381, 241, 321",57.10087705,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,covariate,0.491320714,0.881545643,"1, 21, 81, 121, 241, 321, 341, 101, 181, 201, 221, 301, 381, 61, 141, 261, 281","21, 61, 81, 101, 141, 161, 181, 221, 241, 261, 281, 301, 361, 381, 41, 321, 341, 121, 201",18.14356685,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,covariatebias,0.491307936,0.881549353,"1, 21, 81, 121, 241, 321, 341, 101, 181, 201, 221, 301, 381, 61, 141, 261, 281","21, 61, 81, 101, 141, 161, 181, 221, 241, 261, 281, 301, 361, 381, 41, 321, 341, 121, 201",18.31856632,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,correlation_str,0.328367044,0.947120292,"1, 61, 81, 121, 221, 241, 301, 321, 341, 21, 41, 101, 161, 181, 201, 261, 361, 141, 381","1, 21, 41, 81, 101, 141, 181, 201, 361, 61, 121, 161, 241, 281, 301, 381, 221, 341",56.23338556,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,correlation_uns,0.327131454,0.945681643,"1, 61, 121, 221, 241, 261, 301, 321, 341, 21, 41, 81, 101, 161, 181, 201, 361, 141, 381","1, 41, 141, 181, 201, 281, 301, 341, 361, 21, 61, 121, 161, 221, 241, 321, 381, 81",56.23338556,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,correlationbias_str,0.328368271,0.947121646,"1, 61, 81, 121, 221, 241, 301, 321, 341, 21, 41, 101, 161, 181, 201, 261, 361, 141, 381","1, 21, 41, 81, 101, 141, 181, 201, 361, 61, 121, 161, 241, 281, 301, 381, 221, 341",58.87543035,19
Unbiased,-3,1.2,661157,1,0.05,100,17,412,correlationbias_uns,0.327135075,0.945682805,"1, 61, 121, 221, 241, 261, 301, 321, 341, 21, 41, 81, 101, 161, 181, 201, 361, 141, 381","1, 41, 141, 181, 201, 281, 301, 341, 361, 21, 61, 121, 161, 221, 241, 321, 381, 81",58.87543035,19
Unbiased,-3,1.2,137287,1,0.05,100,16,212,structured,0.798696468,0.749387111,"1, 41, 61, 81, 121, 141, 241, 301, 321, 341, 381, 21, 101, 161, 181, 221, 361, 201, 281","1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 221, 281, 301, 341, 361, 381, 241, 321",57.77232265,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,unstructured,1.539337582,0.870344233,"1, 81, 141, 161, 221, 241, 301, 321, 381, 21, 41, 61, 181, 121, 201, 281, 341, 361, 101","21, 41, 81, 101, 121, 161, 181, 201, 261, 341, 361, 241, 281, 321, 1, 61, 301, 381, 141, 221",35.65818453,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,joint,0.637727625,0.88459154,"41, 61, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 21, 381, 301, 141, 221, 321","1, 81, 141, 161, 221, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 241, 361",59.07162857,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,unstructuredcov,1.539334157,0.870345454,"1, 81, 141, 161, 221, 241, 301, 321, 381, 21, 41, 61, 181, 121, 201, 281, 341, 361, 101","21, 41, 81, 101, 121, 161, 181, 201, 261, 341, 361, 241, 281, 321, 1, 61, 301, 381, 141, 221",37.13001585,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,jointcov,0.637724703,0.884592407,"41, 61, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 21, 381, 301, 141, 221, 321","1, 81, 141, 161, 221, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 241, 361",57.66236472,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,covariate,0.866215015,0.810103877,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 241, 261, 361, 281, 321, 381, 301","1, 301, 381, 21, 41, 61, 141, 181, 221, 161, 201, 241, 261, 281, 321, 341, 361, 81, 121",12.65221715,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,covariatebias,0.866346585,0.810121122,"1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 241, 261, 361, 281, 321, 381, 301","1, 301, 381, 21, 41, 61, 141, 181, 221, 161, 201, 241, 261, 281, 321, 341, 361, 81, 121",13.93235302,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,correlation_str,0.637236124,0.888429933,"1, 21, 41, 61, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 321, 381, 301, 141, 221","1, 81, 141, 161, 221, 241, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 261, 361",54.91492796,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,correlation_uns,0.627429583,0.888386781,"1, 21, 41, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 321, 381, 61, 301, 141, 221","1, 81, 141, 161, 221, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 241, 361",54.91492796,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,correlationbias_str,0.637242745,0.888426803,"1, 21, 41, 61, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 321, 381, 301, 141, 221","1, 81, 141, 161, 221, 241, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 261, 361",58.85508013,20
Unbiased,-3,1.2,137287,1,0.05,100,16,212,correlationbias_uns,0.627410126,0.888398392,"1, 21, 41, 81, 101, 121, 161, 181, 201, 261, 281, 341, 361, 321, 381, 61, 301, 141, 221","1, 81, 141, 161, 221, 281, 301, 321, 341, 381, 21, 41, 61, 101, 181, 121, 201, 241, 361",58.85508013,20
Unbiased,-3,1.2,933774,1,0.05,100,11,227,structured,1.435562358,0.460907351,"1, 81, 281, 341, 361, 161, 241, 321, 201, 41, 101, 121, 141, 221, 261, 301, 381","41, 101, 121, 181, 201, 241, 261, 281, 321, 361, 381, 1, 81, 61, 141, 221, 301, 341, 21",71.31800056,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,unstructured,1.485498823,0.83997974,"1, 21, 41, 61, 121, 141, 181, 201, 261, 341, 81, 101, 161, 241, 361, 381, 281, 221, 321","21, 301, 341, 361, 381, 41, 121, 141, 161, 201, 221, 1, 61, 81, 101, 181, 241, 261, 321",35.68134212,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,joint,0.361049947,0.846943458,"41, 61, 301, 341, 361, 381, 121, 141, 161, 201, 241, 81, 101, 181, 221, 261, 321, 1, 21","41, 81, 101, 141, 181, 201, 241, 281, 321, 381, 1, 21, 161, 221, 261, 301, 341, 361, 121, 61",60.53377342,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,unstructuredcov,1.485497158,0.839978247,"1, 21, 41, 61, 121, 141, 181, 201, 261, 341, 81, 101, 161, 241, 361, 381, 281, 221, 321","21, 301, 341, 361, 381, 41, 121, 141, 161, 201, 221, 1, 61, 81, 101, 181, 241, 261, 321",35.90927839,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,jointcov,0.361048316,0.846944432,"41, 61, 301, 341, 361, 381, 121, 141, 161, 201, 241, 81, 101, 181, 221, 261, 321, 1, 21","41, 81, 101, 141, 181, 201, 241, 281, 321, 381, 1, 21, 161, 221, 261, 301, 341, 361, 121, 61",61.51888585,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,covariate,0.647876632,0.327599161,"201, 221, 261, 281, 301, 341, 361, 381, 21, 41, 61, 121, 141, 81, 161, 321","1, 61, 81, 101, 121, 161, 261, 321, 21, 181, 241, 341, 361, 41, 201, 301",20.01266384,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,covariatebias,0.647940036,0.327522158,"201, 221, 261, 281, 301, 341, 361, 381, 21, 41, 61, 121, 141, 81, 161, 321","1, 61, 81, 101, 121, 161, 261, 321, 21, 181, 241, 341, 361, 41, 201, 301",19.17981148,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,correlation_str,0.422046103,0.77043898,"41, 201, 261, 281, 301, 341, 361, 381, 21, 61, 121, 141, 221, 241, 81, 101, 161, 321","1, 21, 81, 101, 121, 141, 161, 201, 241, 261, 321, 341, 381, 61, 221, 301, 361, 181",58.25086856,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,correlation_uns,0.35292205,0.851024424,"41, 61, 121, 301, 341, 361, 381, 21, 101, 141, 161, 181, 201, 241, 81, 221, 261, 321, 1","1, 21, 41, 81, 101, 141, 161, 181, 241, 281, 321, 361, 381, 61, 121, 201, 221, 301, 341, 261",58.25086856,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,correlationbias_str,0.42205777,0.770434995,"41, 201, 261, 281, 301, 341, 361, 381, 21, 61, 121, 141, 221, 241, 81, 101, 161, 321","1, 21, 81, 101, 121, 141, 161, 201, 241, 261, 321, 341, 381, 61, 221, 301, 361, 181",58.15378904,21
Unbiased,-3,1.2,933774,1,0.05,100,11,227,correlationbias_uns,0.352932089,0.851017745,"41, 61, 121, 301, 341, 361, 381, 21, 101, 141, 161, 181, 201, 241, 81, 221, 261, 321, 1","1, 21, 41, 81, 101, 141, 161, 181, 241, 281, 321, 361, 381, 61, 121, 201, 221, 301, 341, 261",58.15378904,21
Unbiased,-3,1.2,587868,1,0.05,100,8,146,structured,0.646017568,0.548705735,"41, 61, 81, 161, 221, 241, 301, 321, 341, 381, 1, 141, 361, 261, 281","1, 21, 101, 281, 361, 41, 61, 81, 121, 161, 181, 201, 221, 241, 261, 301, 321, 341, 381, 141",91.13128638,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,unstructured,1.654592264,0.759864792,"1, 21, 41, 61, 81, 101, 121, 141, 201, 221, 281, 301, 341, 361, 181, 161, 261","241, 321, 1, 61, 81, 141, 161, 221, 341, 381, 121, 181, 261, 281, 361, 21, 41, 101",32.46752143,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,joint,0.53914851,0.770331712,"1, 21, 41, 61, 121, 141, 201, 241, 281, 321, 361, 81, 161, 221, 381, 181, 261, 341, 101","81, 161, 221, 261, 301, 341, 361, 21, 101, 121, 141, 181, 201, 281, 1, 41, 321, 241, 381",46.99467707,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,unstructuredcov,1.654589935,0.759861184,"1, 21, 41, 61, 81, 101, 121, 141, 201, 221, 281, 301, 341, 361, 181, 161, 261","241, 321, 1, 61, 81, 141, 161, 221, 341, 381, 121, 181, 261, 281, 361, 21, 41, 101",33.46781778,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,jointcov,0.5391492,0.770331722,"1, 21, 41, 61, 121, 141, 201, 241, 281, 321, 361, 81, 161, 221, 381, 181, 261, 341, 101","81, 161, 221, 261, 301, 341, 361, 21, 101, 121, 141, 181, 201, 281, 1, 41, 321, 241, 381",51.11066318,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,covariate,0.663253373,0.570868935,"41, 61, 81, 141, 161, 221, 241, 301, 321, 381, 1, 341","1, 21, 101, 41, 61, 81, 121, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 381, 141",15.2195971,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,covariatebias,0.663269627,0.570882404,"41, 61, 81, 141, 161, 221, 241, 301, 321, 381, 1, 341","1, 21, 101, 41, 61, 81, 121, 161, 181, 201, 221, 241, 261, 281, 301, 321, 341, 381, 141",15.59566092,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,correlation_str,0.471485104,0.783387035,"1, 21, 61, 161, 241, 321, 381, 81, 141, 221, 181, 261, 281, 341, 361, 41, 101","41, 101, 121, 181, 221, 261, 281, 341, 361, 21, 141, 161, 201, 301, 1, 81, 241, 321, 381",62.01441884,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,correlation_uns,0.525689542,0.778017207,"1, 21, 41, 61, 121, 141, 201, 241, 281, 321, 361, 81, 161, 381, 181, 261, 341, 101","41, 161, 181, 221, 261, 301, 341, 361, 381, 21, 61, 101, 121, 141, 201, 281, 321, 1, 81, 241",62.01441884,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,correlationbias_str,0.471669148,0.783302633,"1, 21, 61, 161, 241, 321, 381, 81, 141, 221, 181, 261, 281, 341, 361, 41, 101","41, 101, 121, 181, 221, 261, 281, 341, 361, 21, 141, 161, 201, 301, 1, 81, 241, 321, 381",55.10922933,22
Unbiased,-3,1.2,587868,1,0.05,100,8,146,correlationbias_uns,0.525720027,0.777980431,"1, 21, 41, 61, 121, 141, 201, 241, 281, 321, 361, 81, 161, 381, 181, 261, 341, 101","41, 161, 181, 221, 261, 301, 341, 361, 381, 21, 61, 101, 121, 141, 201, 281, 321, 1, 81, 241",55.10922933,22
Unbiased,-3,1.2,704790,1,0.05,100,11,237,structured,1.062951453,0.260428509,"301, 381, 1, 61, 81, 141, 161, 221, 321, 341, 21, 101, 281, 361, 41, 121, 181, 201, 241, 261","1, 21, 41, 61, 81, 101, 121, 141, 161, 181, 201, 261, 281, 321, 341, 361, 241, 221",63.73352528,23
